id,id_footprint,latitude,longitude,country,city,material,material_RUBIC_AI,llrs,llrs_RUBIC_AI,code_level,code_level_RUBIC_AI,n_stories,n_stories_RUBIC_AI,occupancy,occupancy_RUBIC_AI,block_position,block_position_RUBIC_AI,roof_shape,roof_shape_RUBIC_AI,roof_material,roof_material_RUBIC_AI,taxonomy,image filename or link
1162,90f9d5aa-79ba-4d53-a2a1-09a06965e51e,38.69754487,-9.215247417,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BP2,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69754487,-9.21524742&heading=346.7057921095318&pitch=5&fov=120"
1163,f297c591-43a6-4c2f-aced-f605a377a50f,38.69722486,-9.215167069,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69722486,-9.21516707&heading=165.45120277936923&pitch=5&fov=120"
1164,d212cde7-af20-4314-88bf-c24260a42b1f,38.69723124,-9.215231458,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BPD,BP2,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69723124,-9.21523146&heading=165.4511625216877&pitch=5&fov=120"
1169,b80345fa-4a91-478a-a566-1c112ee064f8,38.70352483,-9.203447528,Portugal,Lisbon,CR,CR,LFM,LFINF,CDL,CDL,4,3,RES,MIX(RES;COM),BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFM/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70352483,-9.20344753&heading=167.85851045192373&pitch=5&fov=120"
1171,02845b71-fd48-4d58-aef4-c5bf1822df21,38.70434635,-9.203465136,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,1,RES,RES,BP1,BP1,RSH3,RSH3,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70434635,-9.20346514&heading=157.32806636796295&pitch=5&fov=120"
1172,c6b7393c-1713-4cfb-8092-b0df93d0a1e5,38.6953709,-9.221089779,Portugal,Lisbon,MUR,MCF,LWAL,LWAL,CDN,CDN,1,1,COM,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP2/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6953709,-9.22108978&heading=359.58550724689496&pitch=5&fov=120"
1173,52407189-266f-4d43-b03c-e16c3ec77e28,38.70377914,-9.202567839,Portugal,Lisbon,MCF,MCF,LFINF,LWAL,CDM,CDM,5,5,MIX(RES;COM),COM,BP2,BP1,RSH1,RSH1,RMN,RMN,MCF/LFINF/CDM/H:5/BP2/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70377914,-9.20256784&heading=243.24707339434002&pitch=5&fov=120"
1176,843f2201-a42b-4ed4-aeac-c0adfad243c6,38.69448609,-9.216046469,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDL,CDL,4,2,MIX(RES;COM),COM,BP2,BP2,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69448609,-9.21604647&heading=228.47561074601452&pitch=5&fov=120"
1177,63cbdf32-591c-4795-a479-15ba1de614f4,38.69749145,-9.218650173,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDN,CDN,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69749145,-9.21865017&heading=101.27210270936041&pitch=5&fov=120"
1178,fd99eced-0af0-4c17-8b7f-e8aa4c2ebad2,38.69651222,-9.214458069,Portugal,Lisbon,CR,,LFM,,CDM,,2,,RES,,BPD,,RSH2,,RMT1,,CR/LFM/CDM/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69651222,-9.21445807&heading=69.73537954391793&pitch=5&fov=120"
1180,140cef34-f5d1-48aa-886c-cfe7e074b660,38.70533003,-9.202522302,Portugal,Lisbon,CR,,LFM,,CDL,,2,,RES,,BP1,,RSH1,,RMN,,CR/LFM/CDL/H:2/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70533003,-9.2025223&heading=157.22624604934242&pitch=5&fov=120"
1182,df5b6f5d-3c87-430a-8eb8-d5439082ba00,38.69931684,-9.220905889,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,1,RES,RES,BP1,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69931684,-9.22090589&heading=212.46498645762176&pitch=5&fov=120"
1183,a6bb0c2c-5228-4b18-8c1c-fbb89d9567dd,38.69438542,-9.216821715,Portugal,Lisbon,MUR,MCF,LWAL,LWAL,CDL,CDL,1,1,RES,RES,BP1,BPD,RSH5,RSH1,RMT1,RMN,MUR/LWAL/CDL/H:1/BP1/RSH5+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69438542,-9.21682172&heading=334.550969160186&pitch=5&fov=120"
1185,0862aed2-d897-46fb-b81b-a9813ac6850f,38.69569692,-9.221737229,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDN,1,1,RES,RES,BP2,BPD,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDL/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69569692,-9.22173723&heading=358.5010433753529&pitch=5&fov=120"
1186,b480b497-8d88-4086-a0aa-4e0d5975c6df,38.69695171,-9.224099582,Portugal,Lisbon,MUR,,LWAL,,CDN,,2,,RES,,BPD,,RSH3,,RMT1,,MUR/LWAL/CDN/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69695171,-9.22409958&heading=182.08303370677544&pitch=5&fov=120"
1187,a78b681c-497c-483b-b1cd-ccf91b7cf7ec,38.70278995,-9.2028669,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDL,3,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70278995,-9.2028669&heading=215.2433775407643&pitch=5&fov=120"
1188,0d656444-840b-4ea5-a766-0fecf74d6f81,38.69987297,-9.216991564,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDL,CDN,2,2,RES,RES,BPD,BP3,RSH2,RSH1,RMT1,RMN,CR/LFM/CDL/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69987297,-9.21699156&heading=284.06252022343915&pitch=5&fov=120"
1189,7b7e9f9d-30f8-4fde-b2b0-ef4d0b227bb5,38.6990998,-9.19908778,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,COM,COM,BP1,BP1,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6990998,-9.19908778&heading=230.2202464044932&pitch=5&fov=120"
1190,4bf3d3c0-8e90-470e-9c6e-752325c272f9,38.69756646,-9.202668659,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,2,1,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69756646,-9.20266866&heading=333.19339500624903&pitch=5&fov=120"
1192,8e7418a3-5903-43b9-ae42-c9ef43f4ee74,38.70021635,-9.204439557,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70021635,-9.20443956&heading=122.42229129613281&pitch=5&fov=120"
1193,b62f393d-5056-4892-a409-7f8e767b4755,38.69581623,-9.221034807,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDM,CDN,2,3,RES,RES,BPD,BPD,RSH3,RSH3,RMT1,RMT1,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69581623,-9.22103481&heading=3.4877845274259585&pitch=5&fov=120"
1194,6c2b607b-b0cd-4638-bb83-da8c83537245,38.6993663,-9.218602867,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP1,BPD,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6993663,-9.21860287&heading=23.755395356260294&pitch=5&fov=120"
1195,0eb444f8-6c95-4cfb-a9dc-82c2f58c21b9,38.69628424,-9.215769469,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69628424,-9.21576947&heading=78.08488753721133&pitch=5&fov=120"
1196,7afd9380-5b23-4033-9e50-dfa16e19c1b7,38.701897,-9.2059068,Portugal,Lisbon,MUR,,LWAL,,CDN,,2,,RES,,BP2,,RSH2,,RMT1,,MUR/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.701897,-9.2059068&heading=188.66626293633198&pitch=5&fov=120"
1197,1bd76f1e-76bc-493c-b2dd-ce9abe28a4d6,38.70158148,-9.202916167,Portugal,Lisbon,MUR,MCF,LWAL,LWAL,CDN,CDN,2,2,RES,RES,BPD,BPD,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDN/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70158148,-9.20291617&heading=171.70234906247356&pitch=5&fov=120"
1198,fd5ea1fd-9134-43b1-a1eb-d26ce4488fbd,38.70142764,-9.204535741,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDH,2,2,RES,RES,BP1,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70142764,-9.20453574&heading=355.8970102753383&pitch=5&fov=120"
1200,64786283-66ae-4783-81bf-066d9b9933a9,38.70012115,-9.19936345,Portugal,Lisbon,MUR,MCF,LWAL,LWAL,CDL,CDM,1,1,COM,COM,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:1/BP1/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70012115,-9.19936345&heading=322.16586701328606&pitch=5&fov=120"
1201,dadf04bb-14bd-48a8-9307-f018d7063d5e,38.69583404,-9.211693116,Portugal,Lisbon,CR,CR,LDUAL,LFM,CDH,CDL,10.0-12.0,6.0-7.0,RES,RES,BPD,BP2,RSH1,RSH1,RMN,RMN,CR/LDUAL/CDH/H:10-12/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69583404,-9.21169312&heading=240.16556768964756&pitch=5&fov=120"
1202,7969faf8-e2cf-4c38-9524-0e3c107344db,38.69852095,-9.219050654,Portugal,Lisbon,MUR,MCF,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH5,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69852095,-9.21905065&heading=288.21485731275465&pitch=5&fov=120"
1203,1c50e1e3-e485-4aaf-bee5-21ce0b3556cf,38.69566993,-9.218806544,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,4,5,RES,RES,BP1,BP1,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69566993,-9.21880654&heading=171.32778331342496&pitch=5&fov=120"
1204,902131e4-477d-4b80-b4f7-477276484312,38.6972078,-9.216444146,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6972078,-9.21644415&heading=85.41013521663638&pitch=5&fov=120"
1205,31fa8115-7271-41b8-ba65-4184c1218aba,38.696272,-9.22035415,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP1,BP1,RSH3,RSH1,RMT1,RMN,MUR/LWAL/CDN/H:1/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.696272,-9.22035415&heading=174.50435201424085&pitch=5&fov=120"
1206,e70f6988-f7ac-4136-9017-f5c6aeb3705e,38.70090346,-9.203718992,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BPD,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70090346,-9.20371899&heading=259.0203000769525&pitch=5&fov=120"
1209,1c025884-540f-4b59-b4c6-318ae9f481cb,38.69993345,-9.204661693,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,2,2,RES,RES,BP1,BPD,RSH3,RSH1,RMT1,RMN,MUR/LWAL/CDN/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69993345,-9.20466169&heading=303.24030641536115&pitch=5&fov=120"
1210,359bc86e-f93d-43f4-93a5-b90db6403198,38.70081658,-9.204001691,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDM,3,3,RES,RES,BP1,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDM/H:3/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70081658,-9.20400169&heading=315.09363833248665&pitch=5&fov=120"
1213,63d7153b-3db9-4682-b486-5a9096db3d3e,38.70133095,-9.20425815,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BP1,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70133095,-9.20425815&heading=350.243028031308&pitch=5&fov=120"
1214,e4c1459f-2e71-44da-8ae3-e51f5fff03c3,38.69644324,-9.21904452,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69644324,-9.21904452&heading=166.0547791012337&pitch=5&fov=120"
1216,06d4678b-f586-4292-8f7a-93e1a51e67bb,38.69808258,-9.194532471,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,3,1,RES,COM,BP2,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69808258,-9.19453247&heading=226.1115003312509&pitch=5&fov=120"
1217,b5875868-1fc2-41fc-90fc-c367bdf8bec0,38.70387064,-9.203633062,Portugal,Lisbon,CR,CR,LFINF,LFM,CDL,CDN,3,3,RES,RES,BP2,BP3,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70387064,-9.20363306&heading=163.40232989554357&pitch=5&fov=120"
1223,9e3cb65e-1608-4467-b518-cfa56f595588,38.69709435,-9.21810685,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69709435,-9.21810685&heading=92.52240201637312&pitch=5&fov=120"
1226,47df1539-72c2-4fc3-960d-5b6fe98b9118,38.69744515,-9.202022741,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,COM,COM,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69744515,-9.20202274&heading=335.49599847225824&pitch=5&fov=120"
1228,d956efd1-e8d6-45f4-9526-a67d2b0d3a07,38.69570703,-9.216925158,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69570703,-9.21692516&heading=172.0267738503694&pitch=5&fov=120"
1230,c9a41bca-2066-4617-9b7f-ef05ca75b178,38.70123217,-9.20553448,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70123217,-9.20553448&heading=349.8570657867198&pitch=5&fov=120"
1231,3abedaf7-e6f0-45dc-864a-6db654f6d81a,38.69968543,-9.199276703,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BPD,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69968543,-9.1992767&heading=142.16592125288975&pitch=5&fov=120"
1232,996e5c0b-4afc-4953-8c29-f89b4d28e943,38.69766304,-9.202456179,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,1,RES,COM,BP1,BP1,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69766304,-9.20245618&heading=154.52651526276225&pitch=5&fov=120"
1233,9bafcb52-ff5f-4e0c-9942-01454d5dbf4d,38.70356996,-9.203670621,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDL,CDL,4,2,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70356996,-9.20367062&heading=168.77404062221717&pitch=5&fov=120"
1235,24966b94-7102-4b91-a987-785978af8339,38.69518979,-9.213872294,Portugal,Lisbon,CR,CR,LFM,LFINF,CDL,CDN,4,4,RES,RES,BP2,BP1,RSH2,RSH1,RMT1,RMN,CR/LFM/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69518979,-9.21387229&heading=323.89979952849933&pitch=5&fov=120"
1237,9b4d8ed6-8a45-4d84-931d-3eeaf1083a66,38.69766265,-9.194763058,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDM,2,1,RES,IND,BP1,BP1,RSH3,RSH5,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69766265,-9.19476306&heading=134.2438038666013&pitch=5&fov=120"
1238,8f9cb784-2761-45da-8cc9-fe914b1338c6,38.7045247,-9.202478747,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,1,1,RES,COM,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7045247,-9.20247875&heading=245.26080577316685&pitch=5&fov=120"
1239,2c30b646-3466-485d-b183-92e0a1fc0d1e,38.70018003,-9.205749901,Portugal,Lisbon,CR,CR,LFINF,LFM,CDL,CDN,4,2,RES,RES,BP1,BP1,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:4/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70018003,-9.2057499&heading=223.86937571350165&pitch=5&fov=120"
1240,d6c38b9d-50c1-44e1-b301-192a93d8d15a,38.69646792,-9.218096755,Portugal,Lisbon,MCF,,LWAL,,CDN,,2,,RES,,BP2,,RSH2,,RMT1,,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69646792,-9.21809675&heading=181.5826438505107&pitch=5&fov=120"
1241,e0b06268-f4c3-4980-a34e-72025b711b24,38.69751572,-9.203006941,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,4,4,MIX(RES;COM),MIX(RES;COM),BP2,BP1,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69751572,-9.20300694&heading=334.16775103564555&pitch=5&fov=120"
1242,2821b936-35b1-4818-9f3d-bc3814e3276b,38.69486812,-9.198214109,Portugal,Lisbon,S,S,LFM,LFM,CDM,CDN,1,1,COM,COM,BPD,BP1,RSH2,RSH2,RMT6,RMT1,S/LFM/CDM/H:1/BPD/RSH2+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69486812,-9.19821411&heading=134.04853396021485&pitch=5&fov=120"
1244,72d6e229-6d13-4b59-a43a-3d9483c79779,38.69642734,-9.215713316,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69642734,-9.21571332&heading=78.08492264519475&pitch=5&fov=120"
1247,77f5ca37-12dd-4317-8fe9-4789a7f078a4,38.69324165,-9.2135756,Portugal,Lisbon,CR,,LFM,,CDM,,1,,COM,,BPD,,RSH2,,RMT6,,CR/LFM/CDM/H:1/BPD/RSH2+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69324165,-9.2135756&heading=140.78079560502908&pitch=5&fov=120"
1249,731b66b6-0739-4a3a-b0b2-de363fed8273,38.7019994,-9.2060653,Portugal,Lisbon,MCF,,LWAL,,CDN,,2,,RES,,BP1,,RSH2,,RMT1,,MCF/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7019994,-9.2060653&heading=22.35144250690439&pitch=5&fov=120"
1252,06ff0de2-527a-4ece-ae6b-2a176c01fb26,38.6982556,-9.19386275,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6982556,-9.19386275&heading=121.74480270166003&pitch=5&fov=120"
1255,93afd0a5-5f30-4fad-8c18-7b0e6d3e8c6a,38.70092189,-9.203369916,Portugal,Lisbon,MUR,,LWAL,,CDN,,1,,RES,,BP1,,RSH2,,RMT1,,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70092189,-9.20336992&heading=79.02051833286663&pitch=5&fov=120"
1257,5cd72b7d-4c46-4023-a9ec-d6d29b447149,38.69735694,-9.193602445,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,2,3,RES,RES,BP1,BP1,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69735694,-9.19360245&heading=136.5579418023391&pitch=5&fov=120"
1258,97e2e0cf-1fdf-472d-974c-4f1f990ba699,38.6984398,-9.220345401,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6984398,-9.2203454&heading=22.77044906636263&pitch=5&fov=120"
1259,e3c7433c-100f-4543-afc0-7d87888e743b,38.70009709,-9.20331327,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP2,BPD,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDN/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70009709,-9.20331327&heading=259.2890918549709&pitch=5&fov=120"
1260,2362c076-fd8a-4405-8578-efd5fda6966d,38.6976414,-9.194649766,Portugal,Lisbon,CR,,LFINF,,CDL,,4,,RES,,BP1,,RSH2,,RMT1,,CR/LFINF/CDL/H:4/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6976414,-9.19464977&heading=138.88422833538067&pitch=5&fov=120"
1261,d5bb1d6f-91ac-4732-8f03-6d1ad7d4a721,38.69661409,-9.216391508,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69661409,-9.21639151&heading=83.42186438891503&pitch=5&fov=120"
1262,388d4f25-1c26-4d64-9603-e6a4616e5d8f,38.70148207,-9.204093426,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDL,1,1,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70148207,-9.20409343&heading=336.2380322812418&pitch=5&fov=120"
